Start,Target,Distance
Lima,Bogot,917
Lima,Bombay,928
Lima,Bordeaux,8039
Lima,Bremen,7535
Lima,Brisbane,8087
Lima,Bristol,7918
Lima,Brussels,7780
Lima,Bucharest,5981
Lima,Budapest,6618
Lima,Buenos Aires,3140
Lima,Cairo,5138
Lima,Calcutta,1640
Lima,Canton,4007
Lima,Cape Town,6411
Lima,Caracas,1107
Lima,Cayenne,2874
Lima,Chihuahua,3542
Lima,Chongqing,3581
Lima,Copenhagen,7336
Lima,Crdoba,2530
Lima,Dakar,6474
Lima,Darwin,5785
Lima,Djibouti,3690
Lima,Dublin,7683
Lima,Durban,5186
Lima,Edinburgh,7911
Lima,Frankfurt,7489
Lima,Georgetown,2178
Lima,Glasgow,7845
Lima,Guatemala City,1443
Lima,Guayaquil,1131
Lima,Hamburg,7420
Lima,Hammerfest,7457
Lima,Havana,1415
Lima,Helsinki,6824
Lima,Hobart,7474
Lima,Hong Kong,4071
Lima,Iquique,1136
Lima,Irkutsk,5089
Lima,Jakarta,3277
Lima,Johannesburg,5329
Lima,Kingston,626
Lima,Kinshasa,6870
Lima,Kuala Lumpur,2816
Lima,La Paz,1078
Lima,Leeds,8006
Lima,Lima,0
Lima,Lisbon,7211
Lima,Liverpool,7892
Lima,London,8046
Lima,Lyons,7714
Lima,Madrid,7777
Lima,Manchester,7949
Lima,Manila,4696
Lima,Marseilles,7643
Lima,Mazatln,3309
Lima,Mecca,4140
Lima,Melbourne,7210
Lima,Mexico City,2538
Lima,Milan,7354
Lima,Montevideo,3289
Lima,Moscow,5930
Lima,Munich,7245
Lima,Nagasaki,5783
Lima,Nagoya,6477
Lima,Nairobi,4638
Lima,Nanjing (Nanking),4775
Lima,Naples,6874
Lima,New Delhi,1818
Lima,Newcastle-on-Tyne,8011
Lima,Odessa,5797
Lima,Osaka,6342
Lima,Oslo,7561
Lima,Panama City,445
Lima,Paramaribo,2528
Lima,Paris,7908
Lima,Perth,4480
Lima,Plymouth,7757
Lima,Port Moresby,7701
Lima,Prague,7080
Lima,Rangoon,2085
Lima,Reykjavk,7202
Lima,Rio de Janeiro,3793
Lima,Rome,7047
Lima,Salvador,4226
Lima,Santiago,2463
Lima,St. Petersburg,6545
Lima,So Paulo,3496
Lima,Shanghai,4986
Lima,Singapore,3146
Lima,Sofia,6184
Lima,Stockholm,7122
Lima,Sydney,7780
Lima,Tananarive,3280
Lima,Teheran,3673
Lima,Tokyo,6732
Lima,Tripoli,6874
Lima,Venice,7114
Lima,Veracruz,2171
Lima,Vienna,6880
Lima,Vladivostok,6268
Lima,Warsaw,6685
Lima,Wellington,9729
Lima,Zrich,7442
Lisbon,Aberdeen,2222
Lisbon,Adelaide,10317
Lisbon,Algiers,645
Lisbon,Amsterdam,1587
Lisbon,Ankara,1956
Lisbon,Asuncin,4669
Lisbon,Athens,1188
Lisbon,Auckland,11530
Lisbon,Bangkok,9117
Lisbon,Barcelona,673
Lisbon,Beijing,8556
Lisbon,Belm,5684
Lisbon,Belfast,1801
Lisbon,Belgrade,1098
Lisbon,Berlin,1562
Lisbon,Birmingham,1665
Lisbon,Bogot,7481
Lisbon,Bombay,6347
Lisbon,Bordeaux,1043
Lisbon,Bremen,1678
Lisbon,Brisbane,11798
Lisbon,Bristol,1544
Lisbon,Brussels,1415
Lisbon,Bucharest,1540
Lisbon,Budapest,1256
Lisbon,Buenos Aires,4299
Lisbon,Cairo,2153
Lisbon,Calcutta,7505
Lisbon,Canton,9462
Lisbon,Cape Town,924
Lisbon,Caracas,6468
Lisbon,Cayenne,5694
Lisbon,Chihuahua,8619
Lisbon,Chongqing,8533
Lisbon,Copenhagen,1894
Lisbon,Crdoba,4937
Lisbon,Dakar,2769
Lisbon,Darwin,11666
Lisbon,Djibouti,4477
Lisbon,Dublin,1666
Lisbon,Durban,2137
Lisbon,Edinburgh,1968
Lisbon,Frankfurt,1368
Lisbon,Georgetown,6002
Lisbon,Glasgow,1944
Lisbon,Guatemala City,8194
Lisbon,Guayaquil,8100
Lisbon,Hamburg,1655
Lisbon,Hammerfest,3637
Lisbon,Havana,6901
Lisbon,Helsinki,2631
Lisbon,Hobart,10033
Lisbon,Hong Kong,9644
Lisbon,Iquique,6124
Lisbon,Irkutsk,6991
Lisbon,Jakarta,10151
Lisbon,Johannesburg,2206
Lisbon,Kingston,6784
Lisbon,Kinshasa,3846
Lisbon,Kuala Lumpur,9877
Lisbon,La Paz,6150
Lisbon,Leeds,1793
Lisbon,Lima,7211
Lisbon,Lisbon,0
Lisbon,Liverpool,1729
Lisbon,London,1609
Lisbon,Lyons,897
Lisbon,Madrid,592
Lisbon,Manchester,1755
Lisbon,Manila,10733
Lisbon,Marseilles,660
Lisbon,Mazatln,8955
Lisbon,Mecca,3404
Lisbon,Melbourne,10383
Lisbon,Mexico City,8674
Lisbon,Milan,762
Lisbon,Montevideo,4110
Lisbon,Moscow,2781
Lisbon,Munich,1157
Lisbon,Nagasaki,9964
Lisbon,Nagoya,10115
Lisbon,Nairobi,4946
Lisbon,Nanjing (Nanking),9236
Lisbon,Naples,430
Lisbon,New Delhi,6204
Lisbon,Newcastle-on-Tyne,1906
Lisbon,Odessa,1894
Lisbon,Osaka,10161
Lisbon,Oslo,2349
Lisbon,Panama City,7627
Lisbon,Paramaribo,5844
Lisbon,Paris,1276
Lisbon,Perth,9075
Lisbon,Plymouth,1380
Lisbon,Port Moresby,13151
Lisbon,Prague,1384
Lisbon,Rangoon,8544
Lisbon,Reykjavk,2986
Lisbon,Rio de Janeiro,3610
Lisbon,Rome,399
Lisbon,Salvador,4015
Lisbon,Santiago,5388
Lisbon,St. Petersburg,2750
Lisbon,So Paulo,3827
Lisbon,Shanghai,9518
Lisbon,Singapore,10246
Lisbon,Sofia,1207
Lisbon,Stockholm,2381
Lisbon,Sydney,11016
Lisbon,Tananarive,4234
Lisbon,Teheran,3676
Lisbon,Tokyo,10303
Lisbon,Tripoli,714
Lisbon,Venice,781
Lisbon,Veracruz,8381
Lisbon,Vienna,1192
Lisbon,Vladivostok,9235
Lisbon,Warsaw,1748
Lisbon,Wellington,11025
Lisbon,Zrich,983
Liverpool,Aberdeen,517
Liverpool,Adelaide,9345
Liverpool,Algiers,1862
Liverpool,Amsterdam,154
Liverpool,Ankara,2699
Liverpool,Asuncin,5450
Liverpool,Athens,2345
Liverpool,Auckland,9999
Liverpool,Bangkok,9289
Liverpool,Barcelona,1336
Liverpool,Beijing,7877
Liverpool,Belm,7113
Liverpool,Belfast,209
Liverpool,Belgrade,1588
Liverpool,Berlin,696
Liverpool,Birmingham,147
Liverpool,Bogot,8377
Liverpool,Bombay,6968
Liverpool,Bordeaux,992
Liverpool,Bremen,365
Liverpool,Brisbane,10625
Liverpool,Bristol,223
Liverpool,Brussels,314
Liverpool,Bucharest,1991
Liverpool,Budapest,1341
Liverpool,Buenos Aires,4757
Liverpool,Cairo,3427
Liverpool,Calcutta,7726
Liverpool,Canton,9155
Liverpool,Cape Town,2500
Liverpool,Caracas,7391
Liverpool,Cayenne,7014
Liverpool,Chihuahua,8346
Liverpool,Chongqing,8240
Liverpool,Copenhagen,650
Liverpool,Crdoba,5388
Liverpool,Dakar,4498
Liverpool,Darwin,11196
Liverpool,Djibouti,5872
Liverpool,Dublin,209
Liverpool,Durban,3454
Liverpool,Edinburgh,255
Liverpool,Frankfurt,466
Liverpool,Georgetown,7177
Liverpool,Glasgow,261
Liverpool,Guatemala City,8554
Liverpool,Guayaquil,8929
Liverpool,Hamburg,478
Liverpool,Hammerfest,2160
Liverpool,Havana,7206
Liverpool,Helsinki,1534
Liverpool,Hobart,8829
Liverpool,Hong Kong,9348
Liverpool,Iquique,6755
Liverpool,Irkutsk,6198
Liverpool,Jakarta,10343
Liverpool,Johannesburg,3676
Liverpool,Kingston,7356
Liverpool,Kinshasa,5568
Liverpool,Kuala Lumpur,10226
Liverpool,La Paz,6924
Liverpool,Leeds,115
Liverpool,Lima,7892
Liverpool,Lisbon,1729
Liverpool,Liverpool,0
Liverpool,London,273
Liverpool,Lyons,874
Liverpool,Madrid,1444
Liverpool,Manchester,56
Liverpool,Manila,10451
Liverpool,Marseilles,1129
Liverpool,Mazatln,8799
Liverpool,Mecca,4706
Liverpool,Melbourne,9270
Liverpool,Mexico City,8735
Liverpool,Milan,990
Liverpool,Montevideo,4603
Liverpool,Moscow,2217
Liverpool,Munich,764
Liverpool,Nagasaki,9179
Liverpool,Nagoya,9159
Liverpool,Nairobi,6553
Liverpool,Nanjing (Nanking),8658
Liverpool,Naples,1647
Liverpool,New Delhi,6489
Liverpool,Newcastle-on-Tyne,182
Liverpool,Odessa,2104
Liverpool,Osaka,9246
Liverpool,Oslo,836
Liverpool,Panama City,8335
Liverpool,Paramaribo,7093
Liverpool,Paris,533
Liverpool,Perth,8566
Liverpool,Plymouth,349
Liverpool,Port Moresby,12311
Liverpool,Prague,830
Liverpool,Rangoon,8740
Liverpool,Reykjavk,1624
Liverpool,Rio de Janeiro,4793
Liverpool,Rome,1474
Liverpool,Salvador,5490
Liverpool,Santiago,5653
Liverpool,St. Petersburg,1797
Liverpool,So Paulo,4914
Liverpool,Shanghai,8911
Liverpool,Singapore,10604
Liverpool,Sofia,1919
Liverpool,Stockholm,1148
Liverpool,Sydney,9832
Liverpool,Tananarive,5414
Liverpool,Teheran,4225
Liverpool,Tokyo,9301
Liverpool,Tripoli,2437
Liverpool,Venice,1109
Liverpool,Veracruz,8518
Liverpool,Vienna,1087
Liverpool,Vladivostok,8248
Liverpool,Warsaw,1216
Liverpool,Wellington,9484
Liverpool,Zrich,770
London,Aberdeen,747
London,Adelaide,9618
London,Algiers,1659
London,Amsterdam,294
London,Ankara,2791
London,Asuncin,5577
London,Athens,2358
London,Auckland,10229
London,Bangkok,9509
London,Barcelona,1136
London,Beijing,8148
London,Belm,7124
London,Belfast,479
London,Belgrade,1652
London,Berlin,882
London,Birmingham,126
London,Bogot,8501
London,Bombay,7126
London,Bordeaux,758
London,Bremen,593
London,Brisbane,10891
London,Bristol,128
London,Brussels,275
London,Bucharest,2095
London,Budapest,1443
London,Buenos Aires,4922
London,Cairo,3448
London,Calcutta,7935
London,Canton,9411
London,Cape Town,2439
London,Caracas,7506
London,Cayenne,7052
London,Chihuahua,8598
London,Chongqing,8493
London,Copenhagen,905
London,Crdoba,5559
London,Dakar,4371
London,Darwin,11463
London,Djibouti,5886
London,Dublin,437
London,Durban,3466
London,Edinburgh,500
London,Frankfurt,557
London,Georgetown,7246
London,Glasgow,523
London,Guatemala City,8752
London,Guayaquil,9066
London,Hamburg,695
London,Hammerfest,2420
London,Havana,7404
London,Helsinki,1802
London,Hobart,9095
London,Hong Kong,9604
London,Iquique,6911
London,Irkutsk,6470
London,Jakarta,10564
London,Johannesburg,3658
London,Kingston,7523
London,Kinshasa,5416
London,Kuala Lumpur,10430
London,La Paz,7061
London,Leeds,242
London,Lima,8046
London,Lisbon,1609
London,Liverpool,273
London,London,0
London,Lyons,716
London,Madrid,1250
London,Manchester,247
London,Manila,10709
London,Marseilles,969
London,Mazatln,9044
London,Mecca,4734
London,Melbourne,9540
London,Mexico City,8963
London,Milan,924
London,Montevideo,4762
London,Moscow,2457
London,Munich,822
London,Nagasaki,9453
London,Nagoya,9432
London,Nairobi,6507
London,Nanjing (Nanking),8926
London,Naples,1595
London,New Delhi,6686
London,Newcastle-on-Tyne,367
London,Odessa,2249
London,Osaka,9520
London,Oslo,1107
London,Panama City,8487
London,Paramaribo,7146
London,Paris,338
London,Perth,8831
London,Plymouth,305
London,Port Moresby,12584
London,Prague,967
London,Rangoon,8956
London,Reykjavk,1897
London,Rio de Janeiro,4846
London,Rome,1409
London,Salvador,5483
London,Santiago,5847
London,St. Petersburg,2060
London,So Paulo,4986
London,Shanghai,9180
London,Singapore,10809
London,Sofia,1978
London,Stockholm,1419
London,Sydney,10099
London,Tananarive,5472
London,Teheran,4373
London,Tokyo,9573
London,Tripoli,2323
London,Venice,1094
London,Veracruz,8738
London,Vienna,1179
London,Vladivostok,8522
London,Warsaw,1410
London,Wellington,9714
London,Zrich,727
Lyons,Aberdeen,1388
Lyons,Adelaide,9983
Lyons,Algiers,1003
Lyons,Amsterdam,752
Lyons,Ankara,2377
Lyons,Asuncin,5191
Lyons,Athens,1796
Lyons,Auckland,10844
Lyons,Bangkok,9389
Lyons,Barcelona,486
Lyons,Beijing,8375
Lyons,Belm,6507
Lyons,Belfast,994
Lyons,Belgrade,1246
Lyons,Berlin,993
Lyons,Birmingham,786
Lyons,Bogot,8086
Lyons,Bombay,6812
Lyons,Bordeaux,346
Lyons,Bremen,940
Lyons,Brisbane,11351
Lyons,Bristol,667
Lyons,Brussels,564
Lyons,Bucharest,1749
Lyons,Budapest,1167
Lyons,Buenos Aires,4654
Lyons,Cairo,2872
Lyons,Calcutta,7786
Lyons,Canton,9490
Lyons,Cape Town,1766
Lyons,Caracas,7078
Lyons,Cayenne,6473
Lyons,Chihuahua,8657
Lyons,Chongqing,8560
Lyons,Copenhagen,1236
Lyons,Crdoba,5300
Lyons,Dakar,3655
Lyons,Darwin,11626
Lyons,Djibouti,5280
Lyons,Dublin,869
Lyons,Durban,2877
Lyons,Edinburgh,1127
Lyons,Frankfurt,651
Lyons,Georgetown,6721
Lyons,Glasgow,1117
Lyons,Guatemala City,8551
Lyons,Guayaquil,8680
Lyons,Hamburg,967
Lyons,Hammerfest,2957
Lyons,Havana,7218
Lyons,Helsinki,2116
Lyons,Hobart,9558
Lyons,Hong Kong,9680
Lyons,Iquique,6592
Lyons,Irkutsk,6733
Lyons,Jakarta,10443
Lyons,Johannesburg,3021
Lyons,Kingston,7231
Lyons,Kinshasa,4704
Lyons,Kuala Lumpur,10244
Lyons,La Paz,6687
Lyons,Leeds,918
Lyons,Lima,7714
Lyons,Lisbon,897
Lyons,Liverpool,874
Lyons,London,716
Lyons,Lyons,0
Lyons,Madrid,583
Lyons,Manchester,889
Lyons,Manila,10787
Lyons,Marseilles,256
Lyons,Mazatln,9058
Lyons,Mecca,4157
Lyons,Melbourne,9966
Lyons,Mexico City,8886
Lyons,Milan,359
Lyons,Montevideo,4478
Lyons,Moscow,2546
Lyons,Munich,637
Lyons,Nagasaki,9735
Lyons,Nagoya,9789
Lyons,Nairobi,5827
Lyons,Nanjing (Nanking),9116
Lyons,Naples,957
Lyons,New Delhi,6502
Lyons,Newcastle-on-Tyne,1039
Lyons,Odessa,2004
Lyons,Osaka,9859
Lyons,Oslo,1618
Lyons,Panama City,8146
Lyons,Paramaribo,6594
Lyons,Paris,379
Lyons,Perth,8992
Lyons,Plymouth,533
Lyons,Port Moresby,12914
Lyons,Prague,916
Lyons,Rangoon,8823
Lyons,Reykjavk,2355
Lyons,Rio de Janeiro,4311
Lyons,Rome,762
Lyons,Salvador,4848
Lyons,Santiago,5664
Lyons,St. Petersburg,2314
Lyons,So Paulo,4485
Lyons,Shanghai,9385
Lyons,Singapore,10621
Lyons,Sofia,1531
Lyons,Stockholm,1783
Lyons,Sydney,10559
Lyons,Tananarive,4941
Lyons,Teheran,4063
Lyons,Tokyo,9951
Lyons,Tripoli,1611
Lyons,Venice,601
Lyons,Veracruz,8629
Lyons,Vienna,938
Lyons,Vladivostok,8886
Lyons,Warsaw,1414
Lyons,Wellington,10331
Lyons,Zrich,351
Madrid,Aberdeen,1961
Madrid,Adelaide,10501
Madrid,Algiers,419
Madrid,Amsterdam,1332
Madrid,Ankara,2474
Madrid,Asuncin,5235
Madrid,Athens,1752
Madrid,Auckland,11428
Madrid,Bangkok,9616
Madrid,Barcelona,116
Madrid,Beijing,8833
Madrid,Belm,6258
Madrid,Belfast,1577
Madrid,Belgrade,1463
Madrid,Berlin,1534
Madrid,Birmingham,1340
Madrid,Bogot,8067
Madrid,Bombay,6902
Madrid,Bordeaux,536
Madrid,Bremen,1520
Madrid,Brisbane,11903
Madrid,Bristol,1228
Madrid,Brussels,1142
Madrid,Bucharest,1959
Madrid,Budapest,1505
Madrid,Buenos Aires,4814
Madrid,Cairo,2745
Madrid,Calcutta,8003
Madrid,Canton,9855
Madrid,Cape Town,1509
Madrid,Caracas,7054
Madrid,Cayenne,6281
Madrid,Chihuahua,9015
Madrid,Chongqing,8923
Madrid,Copenhagen,1806
Madrid,Crdoba,5458
Madrid,Dakar,3175
Madrid,Darwin,12030
Madrid,Djibouti,5059
Madrid,Dublin,1453
Madrid,Durban,2730
Madrid,Edinburgh,1700
Madrid,Frankfurt,1223
Madrid,Georgetown,6594
Madrid,Glasgow,1695
Madrid,Guatemala City,8721
Madrid,Guayaquil,8683
Madrid,Hamburg,1540
Madrid,Hammerfest,3539
Madrid,Havana,7411
Madrid,Helsinki,2661
Madrid,Hobart,10115
Madrid,Hong Kong,10042
Madrid,Iquique,6679
Madrid,Irkutsk,7217
Madrid,Jakarta,10659
Madrid,Johannesburg,2790
Madrid,Kingston,7336
Madrid,Kinshasa,4181
Madrid,Kuala Lumpur,10410
Madrid,La Paz,6723
Madrid,Leeds,1475
Madrid,Lima,7777
Madrid,Lisbon,592
Madrid,Liverpool,1444
Madrid,London,1250
Madrid,Lyons,583
Madrid,Madrid,0
Madrid,Manchester,1453
Madrid,Manila,11142
Madrid,Marseilles,358
Madrid,Mazatln,9382
Madrid,Mecca,3995
Madrid,Melbourne,10508
Madrid,Mexico City,9148
Madrid,Milan,724
Madrid,Montevideo,4628
Madrid,Moscow,2997
Madrid,Munich,1137
Madrid,Nagasaki,10215
Madrid,Nagoya,10304
Madrid,Nairobi,5474
Madrid,Nanjing (Nanking),9550
Madrid,Naples,908
Madrid,New Delhi,6705
Madrid,Newcastle-on-Tyne,1599
Madrid,Odessa,2277
Madrid,Osaka,10366
Madrid,Oslo,2202
Madrid,Panama City,8197
Madrid,Paramaribo,6434
Madrid,Paris,919
Madrid,Perth,9409
Madrid,Plymouth,1114
Madrid,Port Moresby,13405
Madrid,Prague,1415
Madrid,Rangoon,9044
Madrid,Reykjavk,2929
Madrid,Rio de Janeiro,4202
Madrid,Rome,756
Madrid,Salvador,4587
Madrid,Santiago,5879
Madrid,St. Petersburg,2838
Madrid,So Paulo,4416
Madrid,Shanghai,9826
Madrid,Singapore,10782
Madrid,Sofia,1664
Madrid,Stockholm,2346
Madrid,Sydney,11113
Madrid,Tananarive,4827
Madrid,Teheran,4199
Madrid,Tokyo,10475
Madrid,Tripoli,1216
Madrid,Venice,906
Madrid,Veracruz,8869
Madrid,Vienna,1340
Madrid,Vladivostok,9407
Madrid,Warsaw,1881
Madrid,Wellington,10915
Madrid,Zrich,866
Manchester,Aberdeen,513
Manchester,Adelaide,9373
Manchester,Algiers,1869
Manchester,Amsterdam,200
Manchester,Ankara,2754
Manchester,Asuncin,5507
Manchester,Athens,2392
Manchester,Auckland,9999
Manchester,Bangkok,9343
Manchester,Barcelona,1343
Manchester,Beijing,7916
Manchester,Belm,7162
Manchester,Belfast,253
Manchester,Belgrade,1640
Manchester,Berlin,753
Manchester,Birmingham,123
Manchester,Bogot,8433
Manchester,Bombay,7024
Manchester,Bordeaux,987
Manchester,Bremen,420
Manchester,Brisbane,10644
Manchester,Bristol,225
Manchester,Brussels,340
Manchester,Bucharest,2046
Manchester,Budapest,1396
Manchester,Buenos Aires,4814
Manchester,Cairo,3476
Manchester,Calcutta,7780
Manchester,Canton,9201
Manchester,Cape Town,2537
Manchester,Caracas,7447
Manchester,Cayenne,7065
Manchester,Chihuahua,8393
Manchester,Chongqing,8287
Manchester,Copenhagen,699
Manchester,Crdoba,5445
Manchester,Dakar,4525
Manchester,Darwin,11237
Manchester,Djibouti,5920
Manchester,Dublin,266
Manchester,Durban,3502
Manchester,Edinburgh,257
Manchester,Frankfurt,516
Manchester,Georgetown,7231
Manchester,Glasgow,276
Manchester,Guatemala City,8610
Manchester,Guayaquil,8986
Manchester,Hamburg,534
Manchester,Hammerfest,2175
Manchester,Havana,7261
Manchester,Helsinki,1575
Manchester,Hobart,8848
Manchester,Hong Kong,9394
Manchester,Iquique,6812
Manchester,Irkutsk,6235
Manchester,Jakarta,10396
Manchester,Johannesburg,3720
Manchester,Kingston,7413
Manchester,Kinshasa,5589
Manchester,Kuala Lumpur,10281
Manchester,La Paz,6981
Manchester,Leeds,58
Manchester,Lima,7949
Manchester,Lisbon,1755
Manchester,Liverpool,56
Manchester,London,247
Manchester,Lyons,889
Manchester,Madrid,1453
Manchester,Manchester,0
Manchester,Manila,10497
Manchester,Marseilles,1145
Manchester,Mazatln,8848
Manchester,Mecca,4755
Manchester,Melbourne,9293
Manchester,Mexico City,8787
Manchester,Milan,1024
Manchester,Montevideo,4659
Manchester,Moscow,2268
Manchester,Munich,813
Manchester,Nagasaki,9214
Manchester,Nagoya,9188
Manchester,Nairobi,6594
Manchester,Nanjing (Nanking),8698
Manchester,Naples,1685
Manchester,New Delhi,6545
Manchester,Newcastle-on-Tyne,151
Manchester,Odessa,2161
Manchester,Osaka,9276
Manchester,Oslo,861
Manchester,Panama City,8392
Manchester,Paramaribo,7146
Manchester,Paris,535
Manchester,Perth,8608
Manchester,Plymouth,375
Manchester,Port Moresby,12340
Manchester,Prague,885
Manchester,Rangoon,8794
Manchester,Reykjavk,1651
Manchester,Rio de Janeiro,4845
Manchester,Rome,1509
Manchester,Salvador,5536
Manchester,Santiago,5708
Manchester,St. Petersburg,1841
Manchester,So Paulo,4968
Manchester,Shanghai,8951
Manchester,Singapore,10659
Manchester,Sofia,1971
Manchester,Stockholm,1187
Manchester,Sydney,9852
Manchester,Tananarive,5466
Manchester,Teheran,4282
Manchester,Tokyo,9328
Manchester,Tripoli,2465
Manchester,Venice,1151
Manchester,Veracruz,8571
Manchester,Vienna,1140
Manchester,Vladivostok,8277
Manchester,Warsaw,1272
Manchester,Wellington,9484
Manchester,Zrich,805
Manila,Aberdeen,10193
Manila,Adelaide,2868
Manila,Algiers,11375
Manila,Amsterdam,10419
Manila,Ankara,8830
Manila,Asuncin,6663
Manila,Athens,9652
Manila,Auckland,5856
Manila,Bangkok,2189
Manila,Barcelona,11128
Manila,Beijing,2833
Manila,Belm,8064
Manila,Belfast,10244
Manila,Belgrade,9683
Manila,Berlin,9881
Manila,Birmingham,10592
Manila,Bogot,5203
Manila,Bombay,5133
Manila,Bordeaux,11124
Manila,Bremen,10118
Manila,Brisbane,3725
Manila,Bristol,10602
Manila,Brussels,10531
Manila,Bucharest,9201
Manila,Budapest,9650
Manila,Buenos Aires,6590
Manila,Cairo,9151
Manila,Calcutta,3517
Manila,Canton,1298
Manila,Cape Town,10235
Manila,Caracas,5803
Manila,Cayenne,7557
Manila,Chihuahua,2129
Manila,Chongqing,2226
Manila,Copenhagen,9804
Manila,Crdoba,6018
Manila,Dakar,10993
Manila,Darwin,1099
Manila,Djibouti,8345
Manila,Dublin,10271
Manila,Durban,9231
Manila,Edinburgh,10316
Manila,Frankfurt,10260
Manila,Georgetown,6864
Manila,Glasgow,10261
Manila,Guatemala City,3257
Manila,Guayaquil,4703
Manila,Hamburg,10024
Manila,Hammerfest,8771
Manila,Havana,4149
Manila,Helsinki,8932
Manila,Hobart,4037
Manila,Hong Kong,1107
Manila,Iquique,5316
Manila,Irkutsk,4462
Manila,Jakarta,1789
Manila,Johannesburg,9521
Manila,Kingston,4715
Manila,Kinshasa,11541
Manila,Kuala Lumpur,2404
Manila,La Paz,5603
Manila,Leeds,10536
Manila,Lima,4696
Manila,Lisbon,10733
Manila,Liverpool,10451
Manila,London,10709
Manila,Lyons,10787
Manila,Madrid,11142
Manila,Manchester,10497
Manila,Manila,0
Manila,Marseilles,10856
Manila,Mazatln,1793
Manila,Mecca,8533
Manila,Melbourne,3496
Manila,Mexico City,2285
Manila,Milan,10476
Manila,Montevideo,6785
Manila,Moscow,8271
Manila,Munich,10157
Manila,Nagasaki,2212
Manila,Nagoya,2859
Manila,Nairobi,9328
Manila,Nanjing (Nanking),2006
Manila,Naples,10308
Manila,New Delhi,4731
Manila,Newcastle-on-Tyne,10466
Manila,Odessa,8867
Manila,Osaka,2668
Manila,Oslo,9722
Manila,Panama City,4534
Manila,Paramaribo,7213
Manila,Paris,10771
Manila,Perth,1982
Manila,Plymouth,10528
Manila,Port Moresby,3015
Manila,Prague,9891
Manila,Rangoon,2642
Manila,Reykjavk,8996
Manila,Rio de Janeiro,8136
Manila,Rome,10411
Manila,Salvador,8850
Manila,Santiago,5454
Manila,St. Petersburg,8657
Manila,So Paulo,7801
Manila,Shanghai,1863
Manila,Singapore,2378
Manila,Sofia,9527
Manila,Stockholm,9322
Manila,Sydney,3756
Manila,Tananarive,7773
Manila,Teheran,7210
Manila,Tokyo,3005
Manila,Tripoli,10718
Manila,Venice,10255
Manila,Veracruz,2656
Manila,Vienna,9853
Manila,Vladivostok,3378
Manila,Warsaw,9389
Manila,Wellington,5964
Manila,Zrich,10437
Marseilles,Aberdeen,1642
Marseilles,Adelaide,10150
Marseilles,Algiers,768
Marseilles,Amsterdam,1004
Marseilles,Ankara,2307
Marseilles,Asuncin,5108
Marseilles,Athens,1661
Marseilles,Auckland,11084
Marseilles,Bangkok,9393
Marseilles,Barcelona,289
Marseilles,Beijing,8502
Marseilles,Belm,6316
Marseilles,Belfast,1242
Marseilles,Belgrade,1219
Marseilles,Berlin,1175
Marseilles,Birmingham,1042
Marseilles,Bogot,7981
Marseilles,Bombay,6751
Marseilles,Bordeaux,417
Marseilles,Bremen,1170
Marseilles,Brisbane,11545
Marseilles,Bristol,923
Marseilles,Brussels,817
Marseilles,Bucharest,1726
Marseilles,Budapest,1206
Marseilles,Buenos Aires,4621
Marseilles,Cairo,2715
Marseilles,Calcutta,7784
Marseilles,Canton,9564
Marseilles,Cape Town,1558
Marseilles,Caracas,6970
Marseilles,Cayenne,6301
Marseilles,Chihuahua,8727
Marseilles,Chongqing,8633
Marseilles,Copenhagen,1450
Marseilles,Crdoba,5267
Marseilles,Dakar,3403
Marseilles,Darwin,11723
Marseilles,Djibouti,5097
Marseilles,Dublin,1114
Marseilles,Durban,2713
Marseilles,Edinburgh,1381
Marseilles,Frankfurt,868
Marseilles,Georgetown,6573
Marseilles,Glasgow,1369
Marseilles,Guatemala City,8528
Marseilles,Guayaquil,8584
Marseilles,Hamburg,1184
Marseilles,Hammerfest,3188
Marseilles,Havana,7204
Marseilles,Helsinki,2303
Marseilles,Hobart,9756
Marseilles,Hong Kong,9753
Marseilles,Iquique,6529
Marseilles,Irkutsk,6876
Marseilles,Jakarta,10443
Marseilles,Johannesburg,2829
Marseilles,Kingston,7177
Marseilles,Kinshasa,4448
Marseilles,Kuala Lumpur,10220
Marseilles,La Paz,6603
Marseilles,Leeds,1175
Marseilles,Lima,7643
Marseilles,Lisbon,660
Marseilles,Liverpool,1129
Marseilles,London,969
Marseilles,Lyons,256
Marseilles,Madrid,358
Marseilles,Manchester,1145
Marseilles,Manila,10856
Marseilles,Marseilles,0
Marseilles,Mazatln,9110
Marseilles,Mecca,3992
Marseilles,Melbourne,10152
Marseilles,Mexico City,8907
Marseilles,Milan,386
Marseilles,Montevideo,4440
Marseilles,Moscow,2664
Marseilles,Munich,782
Marseilles,Nagasaki,9877
Marseilles,Nagoya,9954
Marseilles,Nairobi,5605
Marseilles,Nanjing (Nanking),9229
Marseilles,Naples,799
Marseilles,New Delhi,6492
Marseilles,Newcastle-on-Tyne,1295
Marseilles,Odessa,2016
Marseilles,Osaka,10019
Marseilles,Oslo,1854
Marseilles,Panama City,8070
Marseilles,Paramaribo,6434
Marseilles,Paris,631
Marseilles,Perth,9095
Marseilles,Plymouth,785
Marseilles,Port Moresby,13063
Marseilles,Prague,1063
Marseilles,Rangoon,8824
Marseilles,Reykjavk,2573
Marseilles,Rio de Janeiro,4165
Marseilles,Rome,609
Marseilles,Salvador,4651
Marseilles,Santiago,5659
